x,y,z,r,g,b
3,279,3991,0,128,0
3,280,3923,0,128,0
11,414,3189,0,128,0
13,413,3147,0,128,0
14,35,1678,0,128,0
14,190,3735,0,128,0
14,361,3649,0,128,0
14,433,3025,0,128,0
14,467,5085,0,128,0
15,324,3635,0,128,0
15,355,3820,0,128,0
15,400,3130,0,128,0
16,176,4026,0,128,0
16,359,3702,0,128,0
17,107,2318,0,128,0
17,176,4042,0,128,0
17,193,3697,0,128,0
17,214,3423,0,128,0
17,258,4280,0,128,0
17,316,3638,0,128,0
17,348,3996,0,128,0
18,107,2206,0,128,0
19,205,3620,0,128,0
19,530,4864,0,128,0
20,219,3417,0,128,0
20,281,2745,0,128,0
22,161,2588,0,128,0
22,207,3487,0,128,0
22,357,3833,0,128,0
22,443,3096,0,128,0
23,251,3996,0,128,0
23,442,3077,0,128,0
24,244,3888,0,128,0
24,260,4129,0,128,0
24,346,3733,0,128,0
25,258,4140,0,128,0
25,332,3814,0,128,0
25,333,3806,0,128,0
25,335,3898,0,128,0
25,540,4017,0,128,0
27,221,3301,0,128,0
27,226,3308,0,128,0
28,381,3303,0,128,0
29,363,3496,0,128,0
31,363,3355,0,128,0
32,116,2201,0,128,0
32,189,3656,0,128,0
32,342,3584,0,128,0
32,382,3332,0,128,0
32,530,4937,0,128,0
32,544,4833,0,128,0
32,547,4900,0,128,0
32,555,4866,0,128,0
32,584,4646,0,128,0
32,585,4645,0,128,0
33,180,3539,0,128,0
33,189,3549,0,128,0
33,190,3553,0,128,0
33,451,3420,0,128,0
33,469,4937,0,128,0
33,530,5006,0,128,0
35,140,2298,0,128,0
35,467,4858,0,128,0
36,119,2064,0,128,0
36,128,2197,0,128,0
36,215,3191,0,128,0
36,370,3545,0,128,0
36,566,4810,0,128,0
37,180,3601,0,128,0
37,349,3165,0,128,0
37,371,3627,0,128,0
38,156,2441,0,128,0
38,216,3123,0,128,0
38,301,2580,0,128,0
38,359,3247,0,128,0
38,550,4793,0,128,0
39,39,1690,0,128,0
39,143,2318,0,128,0
39,211,3124,0,128,0
40,126,2127,0,128,0
40,165,2444,0,128,0
40,296,2507,0,128,0
41,165,2441,0,128,0
42,108,1729,0,128,0
43,563,4772,0,128,0
43,569,4749,0,128,0
44,141,2336,0,128,0
44,220,2890,0,128,0
46,214,2920,0,128,0
46,526,5298,0,128,0
46,565,4762,0,128,0
47,191,3264,0,128,0
47,227,2643,0,128,0
47,539,4786,0,128,0
48,152,2378,0,128,0
49,130,2115,0,128,0
49,377,3382,0,128,0
50,181,3140,0,128,0
50,346,2753,0,128,0
50,363,3336,0,128,0
51,346,2748,0,128,0
51,521,5101,0,128,0
53,124,1942,0,128,0
53,342,2659,0,128,0
53,468,4754,0,128,0
54,107,2068,0,128,0
54,191,3344,0,128,0
54,218,2856,0,128,0
54,341,2753,0,128,0
54,468,4657,0,128,0
55,101,1942,0,128,0
55,191,3364,0,128,0
55,220,2992,0,128,0
55,446,3927,0,128,0
56,449,3990,0,128,0
57,86,1897,0,128,0
57,87,1888,0,128,0
57,109,1994,0,128,0
57,154,2287,0,128,0
57,165,2252,0,128,0
58,166,2291,0,128,0
58,199,3319,0,128,0
58,208,3220,0,128,0
58,231,2653,0,128,0
59,168,2381,0,128,0
59,199,3368,0,128,0
59,289,2484,0,128,0
59,533,4992,0,128,0
60,33,1685,0,128,0
60,199,3362,0,128,0
62,40,1671,0,128,0
62,107,1967,0,128,0
62,176,2342,0,128,0
63,148,2147,0,128,0
64,513,4899,0,128,0
64,555,5026,0,128,0
65,171,2185,0,128,0
65,513,4902,0,128,0
65,553,5084,0,128,0
65,557,4944,0,128,0
66,328,2756,0,128,0
66,523,4776,0,128,0
66,537,5153,0,128,0
66,553,5098,0,128,0
67,177,2338,0,128,0
67,328,2753,0,128,0
67,536,5167,0,128,0
68,319,2698,0,128,0
68,520,4784,0,128,0
68,533,5243,0,128,0
69,567,5147,0,128,0
70,568,5244,0,128,0
70,569,5277,0,128,0
71,371,3356,0,128,0
71,452,4247,0,128,0
72,53,1759,0,128,0
72,94,1827,0,128,0
72,183,2533,0,128,0
72,450,4295,0,128,0
72,453,4160,0,128,0
73,53,1756,0,128,0
74,171,2174,0,128,0
74,198,2905,0,128,0
75,103,2117,0,128,0
75,310,2552,0,128,0
75,311,2556,0,128,0
76,205,2648,0,128,0
76,522,4933,0,128,0
77,189,2755,0,128,0
77,193,2834,0,128,0
77,437,4458,0,128,0
77,443,4389,0,128,0
78,91,1809,0,128,0
78,469,5006,0,128,0
79,199,2949,0,128,0
79,467,4878,0,128,0
79,522,4873,0,128,0
79,566,5453,0,128,0
80,60,1784,0,128,0
80,267,2527,0,128,0
80,268,2521,0,128,0
81,94,1823,0,128,0
81,194,2738,0,128,0
81,311,2596,0,128,0
81,359,2997,0,128,0
82,359,3000,0,128,0
82,460,4438,0,128,0
82,461,4505,0,128,0
82,542,5246,0,128,0
82,543,5235,0,128,0
82,548,5227,0,128,0
84,430,4411,0,128,0
85,504,4972,0,128,0
85,529,5073,0,128,0
85,546,5218,0,128,0
85,567,5558,0,128,0
86,60,1808,0,128,0
86,320,2960,0,128,0
86,503,4954,0,128,0
86,528,5006,0,128,0
87,93,1926,0,128,0
87,284,2493,0,128,0
87,410,5049,0,128,0
87,480,4875,0,128,0
87,567,5541,0,128,0
88,94,1914,0,128,0
88,200,2647,0,128,0
88,322,2831,0,128,0
88,392,4769,0,128,0
89,306,2644,0,128,0
89,500,4850,0,128,0
89,526,4955,0,128,0
90,402,4975,0,128,0
90,425,4820,0,128,0
90,512,4854,0,128,0
90,516,4932,0,128,0
90,518,4961,0,128,0
91,113,2313,0,128,0
91,287,2505,0,128,0
91,403,4966,0,128,0
91,573,5495,0,128,0
92,135,1925,0,128,0
92,136,2013,0,128,0
92,547,5008,0,128,0
93,64,1887,0,128,0
93,166,2154,0,128,0
93,167,2250,0,128,0
93,291,2546,0,128,0
93,430,4603,0,128,0
93,479,4697,0,128,0
93,578,5226,0,128,0
94,102,2071,0,128,0
94,191,2291,0,128,0
94,268,2485,0,128,0
94,269,2518,0,128,0
95,188,2284,0,128,0
96,110,2163,0,128,0
96,181,2316,0,128,0
96,188,2303,0,128,0
96,470,4262,0,128,0
96,500,4874,0,128,0
97,46,1560,0,128,0
97,109,2126,0,128,0
97,112,2116,0,128,0
97,512,4851,0,128,0
98,44,1553,0,128,0
98,424,4740,0,128,0
98,436,4552,0,128,0
98,570,5136,0,128,0
99,207,2777,0,128,0
99,343,2900,0,128,0
99,383,4924,0,128,0
100,543,5117,0,128,0
101,405,4637,0,128,0
101,406,4650,0,128,0
101,477,4459,0,128,0
101,546,4925,0,128,0
102,170,2266,0,128,0
102,479,4392,0,128,0
102,535,5044,0,128,0
102,580,5110,0,128,0
103,54,1765,0,128,0
103,208,2649,0,128,0
103,314,2834,0,128,0
103,355,3026,0,128,0
103,497,4904,0,128,0
103,533,4994,0,128,0
104,356,3121,0,128,0
104,454,4345,0,128,0
104,560,5386,0,128,0
105,306,2741,0,128,0
105,418,4629,0,128,0
106,478,4280,0,128,0
106,509,4817,0,128,0
106,513,4822,0,128,0
107,333,2845,0,128,0
107,356,3115,0,128,0
107,399,4754,0,128,0
107,410,4599,0,128,0
107,535,4900,0,128,0
107,552,5148,0,128,0
108,36,1512,0,128,0
109,43,1546,0,128,0
109,168,2259,0,128,0
110,168,2259,0,128,0
110,416,4595,0,128,0
110,528,4953,0,128,0
110,556,5234,0,128,0
111,169,2258,0,128,0
111,414,4568,0,128,0
111,418,4604,0,128,0
111,463,4371,0,128,0
111,473,4250,0,128,0
111,522,4955,0,128,0
111,549,5106,0,128,0
111,555,5245,0,128,0
111,568,5367,0,128,0
111,584,5269,0,128,0
112,464,4390,0,128,0
112,496,4561,0,128,0
112,509,5204,0,128,0
114,359,3434,0,128,0
114,435,4293,0,128,0
115,436,4338,0,128,0
116,395,4445,0,128,0
116,412,4635,0,128,0
116,444,4212,0,128,0
116,513,4923,0,128,0
117,178,2355,0,128,0
117,445,4207,0,128,0
117,452,4246,0,128,0
118,337,3028,0,128,0
118,385,4136,0,128,0
118,419,4579,0,128,0
118,427,4525,0,128,0
118,458,4180,0,128,0
118,460,4166,0,128,0
118,467,4194,0,128,0
118,483,4023,0,128,0
119,117,1891,0,128,0
119,385,4170,0,128,0
119,443,4303,0,128,0
120,247,2454,0,128,0
120,371,4084,0,128,0
120,510,4747,0,128,0
121,131,2390,0,128,0
121,458,4202,0,128,0
121,483,4232,0,128,0
122,29,1582,0,128,0
122,176,2379,0,128,0
122,382,4095,0,128,0
122,383,4104,0,128,0
122,585,5351,0,128,0
123,509,4543,0,128,0
123,526,4621,0,128,0
124,131,3388,0,128,0
124,407,4947,0,128,0
124,571,5558,0,128,0
125,246,2499,0,128,0
125,382,4170,0,128,0
125,572,5540,0,128,0
125,582,5325,0,128,0
126,401,4738,0,128,0
126,475,4002,0,128,0
126,520,4470,0,128,0
126,521,4507,0,128,0
127,404,4837,0,128,0
127,420,4650,0,128,0
127,439,4253,0,128,0
127,489,4109,0,128,0
127,534,4553,0,128,0
127,588,5357,0,128,0
129,357,3592,0,128,0
129,381,4001,0,128,0
130,373,4023,0,128,0
131,31,1468,0,128,0
131,436,4417,0,128,0
131,476,4008,0,128,0
131,563,5064,0,128,0
131,565,5074,0,128,0
132,28,462,0,128,0
132,84,1655,0,128,0
133,148,3828,0,128,0
133,230,2685,0,128,0
133,459,4049,0,128,0
134,147,3817,0,128,0
134,401,4518,0,128,0
134,593,5486,0,128,0
135,150,3874,0,128,0
135,272,2505,0,128,0
135,352,3181,0,128,0
135,442,4214,0,128,0
135,489,3882,0,128,0
136,127,4170,0,128,0
136,273,2472,0,128,0
136,365,3932,0,128,0
136,366,3908,0,128,0
136,388,4080,0,128,0
136,401,4381,0,128,0
136,420,4710,0,128,0
136,427,4676,0,128,0
136,472,3853,0,128,0
137,68,1523,0,128,0
137,69,1529,0,128,0
137,231,2722,0,128,0
137,403,4388,0,128,0
137,428,4657,0,128,0
137,431,4528,0,128,0
137,542,4119,0,128,0
138,472,3748,0,128,0
139,124,4116,0,128,0
139,220,3488,0,128,0
139,501,3791,0,128,0
140,454,4273,0,128,0
140,456,4120,0,128,0
141,63,1509,0,128,0
141,454,4223,0,128,0
141,465,3958,0,128,0
141,495,3858,0,128,0
142,489,3931,0,128,0
142,582,5478,0,128,0
143,131,3947,0,128,0
143,166,4275,0,128,0
143,389,3601,0,128,0
144,133,3983,0,128,0
144,167,4243,0,128,0
144,175,4338,0,128,0
144,366,3752,0,128,0
144,521,3906,0,128,0
144,527,3986,0,128,0
144,538,4135,0,128,0
144,555,4520,0,128,0
145,215,3727,0,128,0
145,221,3329,0,128,0
145,521,3899,0,128,0
146,22,250,0,128,0
146,58,1551,0,128,0
146,181,4435,0,128,0
146,367,3664,0,128,0
146,369,3544,0,128,0
146,391,3459,0,128,0
146,453,4185,0,128,0
146,552,4498,0,128,0
146,585,5434,0,128,0
146,586,5446,0,128,0
147,58,1531,0,128,0
147,106,4252,0,128,0
148,166,4295,0,128,0
149,114,4046,0,128,0
149,196,4257,0,128,0
149,227,3023,0,128,0
149,270,2533,0,128,0
149,480,3614,0,128,0
149,542,4199,0,128,0
150,348,3104,0,128,0
150,362,3684,0,128,0
151,127,3851,0,128,0
151,539,4090,0,128,0
152,185,4477,0,128,0
152,192,4455,0,128,0
152,500,3831,0,128,0
153,182,4388,0,128,0
153,265,2587,0,128,0
153,344,2973,0,128,0
153,480,3520,0,128,0
154,61,1508,0,128,0
154,91,4421,0,128,0
154,318,2990,0,128,0
154,348,2997,0,128,0
154,376,3201,0,128,0
155,145,3862,0,128,0
155,232,3232,0,128,0
156,24,1173,0,128,0
156,100,4330,0,128,0
156,550,4469,0,128,0
157,69,2027,0,128,0
157,199,4453,0,128,0
157,457,3914,0,128,0
157,468,3770,0,128,0
157,502,3573,0,128,0
157,549,4454,0,128,0
158,345,2962,0,128,0
158,574,5123,0,128,0
159,54,1477,0,128,0
159,110,4265,0,128,0
159,154,3917,0,128,0
159,161,4046,0,128,0
159,201,4206,0,128,0
160,53,1462,0,128,0
160,94,4546,0,128,0
160,376,3202,0,128,0
160,518,3967,0,128,0
161,216,3747,0,128,0
161,329,2904,0,128,0
161,468,3799,0,128,0
161,570,5011,0,128,0
161,580,5280,0,128,0
162,148,3906,0,128,0
162,215,3755,0,128,0
162,278,2675,0,128,0
162,385,3359,0,128,0
162,495,3582,0,128,0
162,502,3639,0,128,0
162,527,4009,0,128,0
163,130,3990,0,128,0
163,309,2905,0,128,0
163,328,2904,0,128,0
163,462,3849,0,128,0
163,518,3977,0,128,0
163,548,4567,0,128,0
164,20,1539,0,128,0
164,311,2862,0,128,0
164,378,3253,0,128,0
164,468,3768,0,128,0
164,533,4151,0,128,0
165,35,906,0,128,0
165,63,2015,0,128,0
165,111,4177,0,128,0
166,69,2117,0,128,0
166,128,3855,0,128,0
166,150,3883,0,128,0
166,178,4462,0,128,0
166,272,2729,0,128,0
166,398,3445,0,128,0
166,557,4874,0,128,0
167,6,1430,0,128,0
167,52,1705,0,128,0
