x,y,z,r,g,b
72,550,5486,255,0,0
73,63,1738,255,0,0
73,137,2122,255,0,0
73,213,2732,255,0,0
73,333,2720,255,0,0
73,385,4014,255,0,0
73,397,4237,255,0,0
73,449,4284,255,0,0
74,46,1511,255,0,0
74,62,1749,255,0,0
74,78,722,255,0,0
74,113,736,255,0,0
74,567,5439,255,0,0
75,106,1924,255,0,0
75,171,2156,255,0,0
75,382,4232,255,0,0
76,188,2751,255,0,0
76,279,1815,255,0,0
76,356,2834,255,0,0
76,443,4501,255,0,0
77,61,1781,255,0,0
77,120,454,255,0,0
77,234,2566,255,0,0
77,472,4853,255,0,0
77,546,4926,255,0,0
78,159,2010,255,0,0
78,197,2937,255,0,0
78,203,2824,255,0,0
78,267,2524,255,0,0
78,354,2801,255,0,0
78,460,4186,255,0,0
78,522,4936,255,0,0
79,73,1620,255,0,0
79,216,2556,255,0,0
80,98,1935,255,0,0
80,118,1862,255,0,0
80,541,5393,255,0,0
80,544,5166,255,0,0
80,547,5085,255,0,0
81,89,1780,255,0,0
81,90,1788,255,0,0
81,200,2867,255,0,0
81,331,2671,255,0,0
81,342,2965,255,0,0
81,465,4702,255,0,0
81,523,4853,255,0,0
81,534,5243,255,0,0
81,566,5603,255,0,0
82,194,2733,255,0,0
82,430,4462,255,0,0
83,52,871,255,0,0
83,461,4520,255,0,0
83,501,4997,255,0,0
84,92,1794,255,0,0
84,272,2479,255,0,0
84,295,1724,255,0,0
84,312,2605,255,0,0
84,381,3970,255,0,0
84,407,4896,255,0,0
85,459,4458,255,0,0
86,78,1195,255,0,0
86,92,1886,255,0,0
86,286,2490,255,0,0
86,310,2634,255,0,0
86,318,2911,255,0,0
86,418,4954,255,0,0
86,501,4957,255,0,0
86,526,5047,255,0,0
87,367,2936,255,0,0
87,382,4364,255,0,0
87,518,4908,255,0,0
87,552,5060,255,0,0
87,569,5542,255,0,0
87,570,5499,255,0,0
88,114,2326,255,0,0
88,126,1318,255,0,0
88,193,2645,255,0,0
