X,Y,Z,Red,Green,Blue,TreeType,RoadAttribute,Moisture,Roughness,Height,Slope
266512,164091,999,0,255,0,1,0.00392157,0.0627451,0.286275,999,0.264353
240292,173961,436,255,0,0,0,0,0.0470588,0.266667,436,0.392699
240352,173871,435,0,255,0,1,0,0.0784314,0.27451,435,0.589049
240562,179751,789,0,255,0,1,0.00392157,0.00784314,0.270588,789,0.524876
241012,175701,25,255,0,0,0,0.00392157,0.0588235,0.243137,25,0.589049
241012,179931,759,255,0,0,0,0.00392157,0.00784314,0.270588,759,0.39653
241942,174201,136,255,0,0,0,0.00392157,0.0745098,0.254902,136,0.524876
242182,175161,148,0,255,0,1,0,0.0470588,0.266667,148,0.392699
242452,172311,441,0,255,0,1,0.172549,0.0666667,0.266667,441,0.589049
242452,172371,440,0,255,0,1,0.054902,0.0666667,0.266667,440,0.524876
243622,176121,297,0,255,0,1,0,0.0980392,0.258824,297,0.460703
244222,179241,759,0,255,0,1,0.00392157,0.00784314,0.270588,759,0.328526
244342,176031,296,0,255,0,1,0,0.105882,0.27451,296,0.589049
244672,174411,703,255,0,0,0,0.00392157,0.0745098,0.254902,703,0.59288
244732,176451,292,0,255,0,1,0.00392157,0.0745098,0.262745,292,0.59288
245122,174441,718,0,255,0,1,0.00392157,0.054902,0.258824,718,0.589049
245722,170241,299,255,0,0,0,0,0.0666667,0.270588,299,0.524876
245722,173961,756,0,255,0,1,0,0.101961,0.270588,756,0.328526
246022,175341,301,0,255,0,1,0,0.0705882,0.266667,301,0.524876
246292,170181,303,0,255,0,1,0,0.0666667,0.270588,303,0.392699
246292,175641,303,0,255,0,1,0,0.0941176,0.243137,303,0.589049
246892,168501,173,0,255,0,1,0.00392157,0.0666667,0.258824,173,0.524876
247912,170931,286,255,0,0,0,0,0.0862745,0.270588,286,0.524876
248272,171561,299,0,255,0,1,0,0.0901961,0.152941,299,0.524876
250372,167511,170,0,255,0,1,0,0.0862745,0.270588,170,0.59288
251272,165171,38,0,255,0,1,0.176471,0.560784,0.258824,38,0.524876
251542,168861,170,255,0,0,0,0,0.0588235,0.27451,170,0.589049
253522,169251,459,0,255,0,1,0,0.0627451,0.266667,459,0.39653
253672,164061,85,0,255,0,1,0,0.137255,0.286275,85,0.460703
254002,163881,96,0,255,0,1,0.00392157,0.380392,0.376471,96,0.589049
255292,171951,1037,0,255,0,1,0.00392157,0.054902,0.258824,1037,0.589049
256612,173721,1626,0,255,0,1,0.00392157,0.0470588,0.290196,1626,0.589049
257032,173601,1650,0,255,0,1,0,0.0627451,0.266667,1650,0.524876
257242,169371,1229,0,255,0,1,0,0.129412,0.258824,1229,0.59288
257422,175131,1661,255,0,0,0,0.00392157,0.0627451,0.231373,1661,0.39653
257572,174471,1653,255,0,0,0,0.00392157,0.0588235,0.25098,1653,0.328526
261472,159531,206,255,0,0,0,0,0.0705882,0.266667,206,0.392699
261952,158541,33,0,255,0,1,0,0.0588235,0.290196,33,0.59288
262582,158331,28,255,0,0,0,0,0.0784314,0.254902,28,0.589049
263122,160701,441,0,255,0,1,0,0.0627451,0.294118,441,0.589049
265372,155391,635,0,255,0,1,0,0.0705882,0.301961,635,0.589049
265642,150861,31,255,0,0,0,0,0.109804,0.294118,31,0.392699
266242,152751,113,0,255,0,1,0,0.67451,0.25098,113,0.392699
266512,170181,174,0,255,0,1,0,0.145098,0.180392,174,0.589049
266572,155781,955,0,255,0,1,0,0.313725,0.270588,955,0.524876
266662,170361,173,0,255,0,1,0,0.14902,0.231373,173,0.392699
266812,170781,176,255,0,0,0,0.00392157,0.117647,0.141176,176,0.392699
267292,171561,178,0,255,0,1,0,0.027451,0.192157,178,0.589049
267472,169131,173,0,255,0,1,0.2,0.00784314,0.227451,173,0.59288
267982,172011,167,0,255,0,1,0.00392157,0.00784314,0.270588,167,0.524876
268072,172371,169,255,0,0,0,0,0.00784314,0.247059,169,0.392699
268132,172311,170,255,0,0,0,0.00392157,0.00784314,0.262745,170,0.524876
268162,172161,174,0,255,0,1,0.00392157,0.00784314,0.270588,174,0.524876
268402,170991,173,255,0,0,0,0.00392157,0.0117647,0.243137,173,0.524876
268462,158451,1699,255,0,0,0,0.0117647,0.0823529,0.262745,1699,0.524876
269572,170301,36,255,0,0,0,0,0.0784314,0.207843,36,0.589049
244612,175941,299,0,255,0,1,0,0.105882,0.27451,299,0.524876
240292,176241,34,255,0,0,0,0.00392157,0.00784314,0.270588,34,0.392699
240952,179811,752,0,255,0,1,0.00392157,0.00784314,0.270588,752,0.392699
241312,175251,27,0,255,0,1,0,0.0901961,0.25098,27,0.524876
242362,171291,437,255,0,0,0,0.00392157,0.0901961,0.286275,437,0.328526
242632,172101,437,0,255,0,1,0,0.0666667,0.270588,437,0.19635
243952,171981,542,0,255,0,1,0,0.054902,0.239216,542,0.589049
244942,176511,297,0,255,0,1,0,0.0862745,0.25098,297,0.589049
245152,179931,787,0,255,0,1,0.00392157,0.00784314,0.270588,787,0.59288
245422,175401,753,255,0,0,0,0,0.0588235,0.25098,753,0.39653
245692,169911,294,0,255,0,1,0,0.0666667,0.270588,294,0.524876
245962,167211,755,255,0,0,0,0,0.0509804,0.254902,755,0.328526
245992,178941,740,0,255,0,1,0,0.00392157,0.215686,740,0.39653
246262,175251,299,255,0,0,0,0.00392157,0.0980392,0.270588,299,0.392699
246352,175461,301,255,0,0,0,0,0.101961,0.231373,301,0.524876
246862,169971,284,0,255,0,1,0.0627451,0.0627451,0.266667,284,0.460703
247342,169761,311,255,0,0,0,0.180392,0.0627451,0.266667,311,0.589049
247432,171321,297,0,255,0,1,0.00392157,0.0627451,0.176471,297,0.589049
247582,170391,284,0,255,0,1,0.0862745,0.0901961,0.270588,284,0.589049
247732,171801,298,255,0,0,0,0,0.0862745,0.180392,298,0.589049
247822,166851,576,255,0,0,0,0,0.0588235,0.227451,576,0.59288
248902,176211,1215,255,0,0,0,0,0.109804,0.254902,1215,0.589049
249382,177201,1268,255,0,0,0,0,0.0588235,0.27451,1268,0.589049
250432,167931,171,255,0,0,0,0,0.219608,0.254902,171,0.19635
250972,168981,167,0,255,0,1,0,0.0588235,0.172549,167,0.528707
251572,170481,171,255,0,0,0,0.00392157,0.164706,0.243137,171,0.524876
251692,168921,176,0,255,0,1,0,0.0784314,0.286275,176,0.589049
252922,168051,250,255,0,0,0,0,0.0823529,0.25098,250,0.524876
256012,164391,271,255,0,0,0,0,0.129412,0.266667,271,0.59288
256522,173211,1618,255,0,0,0,0,0.0627451,0.254902,1618,0.589049
256732,174471,1657,255,0,0,0,0.360784,0.0627451,0.247059,1657,0.460703
257122,163671,276,255,0,0,0,0.0313725,0.0705882,0.262745,276,0.460703
257242,174261,1651,255,0,0,0,0.00392157,0.0588235,0.25098,1651,0.460703
257362,163611,269,0,255,0,1,0.192157,0.0588235,0.254902,269,0.524876
257602,164181,348,0,255,0,1,0.0117647,0.0627451,0.266667,348,0.39653
257722,174981,1658,255,0,0,0,0,0.0588235,0.227451,1658,0.589049
257812,164271,345,255,0,0,0,0,0.0588235,0.27451,345,0.524876
259282,161541,31,255,0,0,0,0.0470588,0.0705882,0.298039,31,0.524876
259552,161181,25,0,255,0,1,0.517647,0.0941176,0.290196,25,0.589049
261832,161361,232,0,255,0,1,0,0.0705882,0.25098,232,0.524876
262522,159471,247,0,255,0,1,0,0.0627451,0.266667,247,0.59288
263182,156411,140,255,0,0,0,0.443137,0.0588235,0.290196,140,0.524876
263212,160911,447,255,0,0,0,0,0.0627451,0.294118,447,0.59288
264862,157611,1206,0,255,0,1,0,0.141176,0.266667,1206,0.524876
266152,170451,176,0,255,0,1,0,0.184314,0.262745,176,0.524876
266272,152721,114,0,255,0,1,0,0.584314,0.254902,114,0.589049
266272,167751,182,255,0,0,0,0,0.00392157,0.164706,182,0.589049
266572,170721,169,0,255,0,1,0,0.172549,0.262745,169,0.392699
266872,167901,169,0,255,0,1,0.0117647,0.00392157,0.243137,169,0.589049
266932,170331,178,0,255,0,1,0,0.0588235,0.14902,178,0.524876
267742,160071,1542,255,0,0,0,0,0.0588235,0.27451,1542,0.524876
268102,151881,303,255,0,0,0,0.0627451,0.0901961,0.270588,303,0.460703
268462,171951,173,0,255,0,1,0.00392157,0.00784314,0.270588,173,0.524876
268672,157731,1619,0,255,0,1,0,0.254902,0.262745,1619,0.524876
268852,159171,1737,0,255,0,1,0,0.137255,0.247059,1737,0.524876
268912,171441,167,0,255,0,1,0,0.00784314,0.231373,167,0.392699
268912,172161,168,0,255,0,1,0.00392157,0.00784314,0.270588,168,0.589049
269062,171471,161,255,0,0,0,0,0.00784314,0.239216,161,0.59288
266422,170601,170,255,0,0,0,0,0.192157,0.25098,170,0.524876
240442,175971,33,0,255,0,1,0,0.0196078,0.247059,33,0.589049
240472,174291,436,255,0,0,0,0.00392157,0.0509804,0.286275,436,0.59288
240592,174051,432,255,0,0,0,0.00392157,0.0509804,0.286275,432,0.19635
240712,173751,432,0,255,0,1,0.00392157,0.0509804,0.270588,432,0.524876
242302,175071,156,255,0,0,0,0,0.0745098,0.270588,156,0.524876
242602,170931,434,255,0,0,0,0.388235,0.109804,0.282353,434,0.19635
242782,176691,299,0,255,0,1,0,0.00784314,0.231373,299,0.524876
244282,175191,440,255,0,0,0,0,0.0784314,0.278431,440,0.392699
244912,176541,297,255,0,0,0,0,0.0784314,0.254902,297,0.392699
245452,170271,302,255,0,0,0,0,0.0705882,0.266667,302,0.392699
245812,167001,759,255,0,0,0,0.00392157,0.0509804,0.247059,759,0.589049
245932,175281,307,255,0,0,0,0,0.0862745,0.270588,307,0.589049
246532,175521,294,0,255,0,1,0,0.113725,0.231373,294,0.589049
247762,168441,218,255,0,0,0,0,0.0666667,0.239216,218,0.524876
249862,166431,57,0,255,0,1,0,0.054902,0.247059,57,0.589049
250042,167511,174,255,0,0,0,0,0.12549,0.27451,174,0.328526
250372,167271,175,255,0,0,0,0,0.0823529,0.266667,175,0.589049
251242,168501,166,0,255,0,1,0.360784,0.0705882,0.270588,166,0.59288
251572,170781,183,255,0,0,0,0,0.215686,0.196078,183,0.460703
256912,173781,1639,255,0,0,0,0,0.0784314,0.278431,1639,0.460703
257002,163671,275,0,255,0,1,0.403922,0.0823529,0.262745,275,0.524876
257422,174561,1658,255,0,0,0,0.00392157,0.0588235,0.25098,1658,0.59288
257842,164511,338,255,0,0,0,0,0.0588235,0.27451,338,0.19635
258112,170331,1456,0,255,0,1,0.00392157,0.0588235,0.243137,1456,0.19635
258172,170211,1456,0,255,0,1,0,0.0588235,0.25098,1456,0.328526
258592,170211,1459,255,0,0,0,0,0.0588235,0.258824,1459,0.392699
258712,161151,30,0,255,0,1,0.00392157,0.0470588,0.305882,30,0.589049
259462,161121,26,0,255,0,1,0.439216,0.0941176,0.290196,26,0.524876
259462,161781,27,0,255,0,1,0.00392157,0.0705882,0.290196,27,0.524876
261562,158901,31,0,255,0,1,0,0.0588235,0.27451,31,0.59288
262162,159471,253,0,255,0,1,0,0.0627451,0.266667,253,0.524876
262582,157881,32,0,255,0,1,0.0862745,0.0509804,0.258824,32,0.524876
262912,160041,452,0,255,0,1,0.513725,0.0509804,0.286275,452,0.524876
263212,160761,445,255,0,0,0,0,0.0627451,0.294118,445,0.528707
263272,155871,147,0,255,0,1,0.415686,0.0588235,0.282353,147,0.589049
263302,154641,243,0,255,0,1,0,0.0666667,0.270588,243,0.264353
263452,154281,295,255,0,0,0,0.00392157,0.054902,0.262745,295,0.460703
265552,150891,25,0,255,0,1,0,0.101961,0.294118,25,0.524876
266572,166341,176,0,255,0,1,0,0.0509804,0.254902,176,0.392699
266602,167181,172,0,255,0,1,0,0.00784314,0.247059,172,0.392699
266752,165921,170,0,255,0,1,0.00392157,0.0588235,0.243137,170,0.392699
266902,153861,225,255,0,0,0,0.168627,0.054902,0.27451,225,0.589049
266962,159861,1568,0,255,0,1,0,0.0588235,0.282353,1568,0.524876
266962,166011,167,255,0,0,0,0,0.0313725,0.27451,167,0.524876
266962,170481,174,0,255,0,1,0,0.0980392,0.176471,174,0.524876
267112,167361,163,255,0,0,0,0.0862745,0.0117647,0.270588,163,0.392699
267142,166551,166,255,0,0,0,0,0.00392157,0.254902,166,0.589049
267202,171021,165,0,255,0,1,0,0.027451,0.2,165,0.524876
267532,170931,169,255,0,0,0,0,0.0196078,0.247059,169,0.19635
267592,171831,165,255,0,0,0,0.00392157,0.00784314,0.262745,165,0.589049
268072,172851,176,0,255,0,1,0,0.188235,0.235294,176,0.524876
268222,171861,167,255,0,0,0,0.00392157,0.00784314,0.270588,167,0.524876
268342,157341,1560,255,0,0,0,0.403922,0.227451,0.254902,1560,0.392699
268552,172191,169,255,0,0,0,0.00392157,0.00784314,0.270588,169,0.524876
268642,173061,180,0,255,0,1,0,0.133333,0.180392,180,0.589049
268672,170901,175,255,0,0,0,0,0.0352941,0.258824,175,0.524876
268792,159021,1742,0,255,0,1,0.0117647,0.192157,0.25098,1742,0.460703
268942,171471,166,0,255,0,1,0,0.00784314,0.239216,166,0.524876
269302,150111,414,0,255,0,1,0,0.0431373,0.254902,414,0.589049
240412,174411,432,255,0,0,0,0.00392157,0.0509804,0.286275,432,0.524876
244192,176031,293,0,255,0,1,0,0.105882,0.27451,293,0.392699
240532,173961,435,0,255,0,1,0.00392157,0.0509804,0.270588,435,0.524876
241222,170361,303,0,255,0,1,0.00392157,0.121569,0.254902,303,0.524876
242752,169521,371,255,0,0,0,0.00392157,0.0705882,0.282353,371,0.524876
242752,175161,185,0,255,0,1,0,0.0862745,0.270588,185,0.524876
242782,173121,474,0,255,0,1,0.027451,0.0862745,0.247059,474,0.59288
245122,179871,783,255,0,0,0,0.00392157,0.00784314,0.270588,783,0.524876
245422,179091,764,255,0,0,0,0.00392157,0.00784314,0.219608,764,0.589049
245662,176661,307,0,255,0,1,0,0.0588235,0.188235,307,0.524876
246682,179571,1405,255,0,0,0,0,0.00392157,0.266667,1405,0.460703
248782,176181,1217,255,0,0,0,0,0.0901961,0.262745,1217,0.328526
250882,169161,170,0,255,0,1,0,0.0588235,0.172549,170,0.524876
251212,165411,33,255,0,0,0,0.4,0.101961,0.254902,33,0.589049
251482,165801,33,0,255,0,1,0.243137,0.223529,0.25098,33,0.392699
251812,166341,33,255,0,0,0,0.588235,0.168627,0.247059,33,0.524876
252352,170631,176,0,255,0,1,0,0.12549,0.168627,176,0.524876
254302,169551,168,255,0,0,0,0,0.101961,0.278431,168,0.524876
255292,165021,268,0,255,0,1,0.188235,0.14902,0.254902,268,0.524876
255472,164331,258,255,0,0,0,0.00784314,0.0980392,0.270588,258,0.589049
256192,174051,1618,0,255,0,1,0.305882,0.0509804,0.262745,1618,0.589049
256192,177081,1709,0,255,0,1,0.00392157,0.00392157,0.294118,1709,0.524876
256282,164871,300,0,255,0,1,0,0.0431373,0.254902,300,0.524876
256792,166851,908,255,0,0,0,0,0.0431373,0.25098,908,0.589049
256882,173931,1638,0,255,0,1,0,0.0588235,0.27451,1638,0.460703
257392,174591,1660,0,255,0,1,0.00392157,0.0588235,0.243137,1660,0.524876
257722,174921,1661,0,255,0,1,0,0.0588235,0.227451,1661,0.59288
257872,174741,1665,255,0,0,0,0,0.0588235,0.211765,1665,0.524876
258022,161391,40,0,255,0,1,0,0.0627451,0.266667,40,0.392699
265222,154431,580,255,0,0,0,0.376471,0.054902,0.243137,580,0.524876
266812,160221,1578,0,255,0,1,0.00392157,0.0705882,0.282353,1578,0.39653
266872,165501,180,255,0,0,0,0,0.0588235,0.188235,180,0.589049
267112,167871,169,255,0,0,0,0.345098,0.00392157,0.270588,169,0.392699
267172,168411,169,0,255,0,1,0,0.00784314,0.231373,169,0.59288
267262,170991,165,255,0,0,0,0,0.0313725,0.211765,165,0.524876
267292,151521,193,255,0,0,0,0,0.0588235,0.27451,193,0.524876
267352,168681,170,0,255,0,1,0.447059,0.00392157,0.247059,170,0.589049
267412,172701,170,255,0,0,0,0,0.0862745,0.207843,170,0.392699
267892,171171,172,0,255,0,1,0,0.00784314,0.239216,172,0.392699
268432,158451,1699,0,255,0,1,0.0509804,0.0588235,0.258824,1699,0.524876
268582,161151,1992,0,255,0,1,0.105882,0.105882,0.254902,1992,0.524876
268882,171171,169,255,0,0,0,0.0627451,0.00784314,0.239216,169,0.392699
268882,171771,173,0,255,0,1,0.054902,0.00392157,0.27451,173,0.392699
269632,150351,464,0,255,0,1,0,0.0509804,0.254902,464,0.524876
240442,176121,36,0,255,0,1,0,0.0156863,0.266667,36,0.392699
240442,176151,36,255,0,0,0,0,0.0156863,0.266667,36,0.524876
240472,172281,324,255,0,0,0,0,0.054902,0.278431,324,0.589049
240532,169851,262,255,0,0,0,0.164706,0.313725,0.254902,262,0.524876
242572,175551,185,255,0,0,0,0,0.0627451,0.266667,185,0.589049
242692,171831,440,255,0,0,0,0.00392157,0.0666667,0.298039,440,0.524876
242962,173901,438,0,255,0,1,0.321569,0.0627451,0.235294,438,0.524876
244552,175791,298,0,255,0,1,0,0.0784314,0.27451,298,0.589049
244732,172071,539,255,0,0,0,0,0.054902,0.309804,539,0.59288
245062,174651,708,255,0,0,0,0.00392157,0.054902,0.262745,708,0.524876
245122,173091,710,255,0,0,0,0.00392157,0.101961,0.258824,710,0.524876
245572,174411,757,255,0,0,0,0,0.0901961,0.262745,757,0.392699
245632,170421,303,0,255,0,1,0,0.0509804,0.258824,303,0.19635
245692,174231,764,0,255,0,1,0,0.0823529,0.258824,764,0.392699
245812,173721,761,0,255,0,1,0.231373,0.0901961,0.278431,761,0.589049
247162,169611,289,0,255,0,1,0.0117647,0.0627451,0.270588,289,0.39653
247222,168921,273,0,255,0,1,0,0.0627451,0.254902,273,0.392699
247762,171741,300,255,0,0,0,0,0.0941176,0.196078,300,0.392699
247792,171741,300,0,255,0,1,0,0.0980392,0.207843,300,0.59288
248752,176181,1217,255,0,0,0,0,0.0823529,0.266667,1217,0.328526
249862,166371,56,255,0,0,0,0,0.054902,0.247059,56,0.524876
251602,168411,169,255,0,0,0,0,0.0745098,0.270588,169,0.392699
252712,167691,228,255,0,0,0,0,0.0313725,0.27451,228,0.59288
255382,171891,1032,0,255,0,1,0.0156863,0.054902,0.254902,1032,0.524876
255952,170451,794,0,255,0,1,0.266667,0.215686,0.254902,794,0.59288
256612,173271,1619,255,0,0,0,0,0.0627451,0.254902,1619,0.589049
256612,176721,1696,255,0,0,0,0.00392157,0.00392157,0.294118,1696,0.392699
256972,174141,1636,255,0,0,0,0,0.0588235,0.262745,1636,0.59288
258052,161091,30,255,0,0,0,0,0.0745098,0.282353,30,0.589049
258082,164031,386,255,0,0,0,0,0.0431373,0.286275,386,0.328526
258202,178911,1859,0,255,0,1,0.352941,0.00392157,0.262745,1859,0.524876
258262,170181,1458,255,0,0,0,0.00392157,0.0588235,0.25098,1458,0.589049
258772,159471,56,0,255,0,1,0.235294,0.113725,0.27451,56,0.524876
259132,161691,31,0,255,0,1,0,0.0627451,0.337255,31,0.589049
261802,158421,35,0,255,0,1,0,0.0588235,0.290196,35,0.328526
261922,158301,29,255,0,0,0,0,0.0588235,0.290196,29,0.589049
262852,158031,29,0,255,0,1,0,0.0588235,0.262745,29,0.39653
265672,153981,527,0,255,0,1,0,0.0862745,0.278431,527,0.524876
265762,164751,1178,255,0,0,0,0.00392157,0.027451,0.254902,1178,0.524876
266182,154791,761,0,255,0,1,0.00392157,0.372549,0.278431,761,0.59288
266962,160191,1572,255,0,0,0,0,0.0588235,0.282353,1572,0.392699
267022,170871,169,0,255,0,1,0,0.0705882,0.14902,169,0.460703
267202,167961,167,255,0,0,0,0.0862745,0.0117647,0.270588,167,0.589049
267262,171351,174,0,255,0,1,0,0.0313725,0.184314,174,0.589049
267472,168291,169,0,255,0,1,0.301961,0.00784314,0.262745,169,0.524876
267952,154041,338,0,255,0,1,0,0.317647,0.258824,338,0.392699
268192,171291,175,0,255,0,1,0.00392157,0.00784314,0.270588,175,0.59288
268342,172341,170,0,255,0,1,0.00392157,0.00784314,0.270588,170,0.589049
268462,171291,170,255,0,0,0,0.00392157,0.00784314,0.262745,170,0.392699
268822,171651,170,255,0,0,0,0.592157,0.00784314,0.266667,170,0.524876
268732,159051,1742,0,255,0,1,0,0.164706,0.25098,1742,0.524876
249832,167061,161,255,0,0,0,0.00392157,0.0980392,0.270588,161,0.524876
240292,171891,308,255,0,0,0,0.0117647,0.0588235,0.286275,308,0.460703
240472,171681,289,0,255,0,1,0.180392,0.0588235,0.294118,289,0.589049
240652,173811,433,255,0,0,0,0.00392157,0.0509804,0.270588,433,0.524876
241942,169881,363,255,0,0,0,0.00392157,0.156863,0.278431,363,0.460703
242482,172191,440,0,255,0,1,0.360784,0.0705882,0.270588,440,0.392699
242602,169971,421,255,0,0,0,0.545098,0.176471,0.270588,421,0.59288
243052,169941,414,255,0,0,0,0,0.054902,0.278431,414,0.460703
243712,176001,294,0,255,0,1,0.00392157,0.0980392,0.270588,294,0.392699
245422,174591,751,0,255,0,1,0.00392157,0.054902,0.262745,751,0.460703
247492,172311,304,255,0,0,0,0.00392157,0.0941176,0.227451,304,0.460703
247672,172101,304,255,0,0,0,0,0.0862745,0.180392,304,0.524876
250042,172311,1782,0,255,0,1,0,0.231373,0.254902,1782,0.524876
251152,169251,176,255,0,0,0,0,0.0588235,0.219608,176,0.589049
251362,165831,34,255,0,0,0,0.47451,0.188235,0.254902,34,0.524876
253912,171141,174,0,255,0,1,0,0.0941176,0.196078,174,0.328526
255232,172401,1115,255,0,0,0,0.00392157,0.054902,0.258824,1115,0.524876
255652,170421,781,0,255,0,1,0,0.219608,0.262745,781,0.59288
255682,171261,933,255,0,0,0,0.0392157,0.239216,0.254902,933,0.589049
256012,168561,999,0,255,0,1,0,0.176471,0.266667,999,0.460703
256192,171171,922,255,0,0,0,0,0.113725,0.239216,922,0.59288
257242,174051,1651,255,0,0,0,0,0.0588235,0.282353,1651,0.524876
258472,170421,1460,0,255,0,1,0.00392157,0.0588235,0.243137,1460,0.328526
261742,158721,27,0,255,0,1,0,0.0588235,0.290196,27,0.589049
262042,158151,33,0,255,0,1,0,0.0588235,0.282353,33,0.589049
262882,159951,451,255,0,0,0,0.00392157,0.0509804,0.286275,451,0.524876
264082,161961,643,255,0,0,0,0,0.25098,0.25098,643,0.460703
266302,170751,177,255,0,0,0,0,0.219608,0.215686,177,0.460703
266542,166551,173,0,255,0,1,0,0.00392157,0.215686,173,0.589049
266782,166461,168,0,255,0,1,0.0196078,0.027451,0.25098,168,0.524876
266782,167751,169,255,0,0,0,0.00392157,0.00784314,0.227451,169,0.589049
266932,160071,1571,255,0,0,0,0,0.0588235,0.282353,1571,0.392699
267442,171021,166,0,255,0,1,0,0.0156863,0.235294,166,0.392699
267562,171711,166,255,0,0,0,0,0.00784314,0.247059,166,0.524876
267862,169071,175,255,0,0,0,0,0.0117647,0.227451,175,0.524876
267982,160131,1551,0,255,0,1,0,0.0588235,0.27451,1551,0.59288
268102,171831,168,255,0,0,0,0.00392157,0.00784314,0.270588,168,0.524876
268702,158331,1705,0,255,0,1,0.254902,0.0588235,0.266667,1705,0.59288
268732,158331,1706,0,255,0,1,0.498039,0.054902,0.266667,1706,0.524876
268732,171561,169,255,0,0,0,0.517647,0.00784314,0.25098,169,0.589049
256912,174441,1654,0,255,0,1,0.00392157,0.0588235,0.25098,1654,0.392699
240082,173931,429,255,0,0,0,0,0.0823529,0.27451,429,0.525642
240922,170181,307,255,0,0,0,0.52549,0.443137,0.258824,307,0.589049
242902,175701,301,255,0,0,0,0.00392157,0.0509804,0.270588,301,0.589049
243562,175941,294,255,0,0,0,0.00392157,0.0980392,0.270588,294,0.392699
243682,175821,298,0,255,0,1,0,0.105882,0.282353,298,0.392699
244822,176121,298,255,0,0,0,0,0.105882,0.258824,298,0.528707
245422,172671,710,255,0,0,0,0.00392157,0.0980392,0.278431,710,0.39653
245482,172101,709,0,255,0,1,0.384314,0.192157,0.27451,709,0.59288
246082,167901,767,255,0,0,0,0,0.0666667,0.286275,767,0.460703
247102,167361,641,0,255,0,1,0.129412,0.0980392,0.25098,641,0.59288
247552,172431,297,255,0,0,0,0.00392157,0.105882,0.235294,297,0.524876
250012,172911,1898,0,255,0,1,0.196078,0.105882,0.286275,1898,0.392699
251152,169161,169,0,255,0,1,0.00392157,0.0588235,0.203922,169,0.392699
252352,169341,447,0,255,0,1,0.00392157,0.0509804,0.270588,447,0.589049
252862,167931,246,0,255,0,1,0,0.0705882,0.25098,246,0.524876
254482,166911,652,255,0,0,0,0,0.0823529,0.266667,652,0.392699
255712,164001,274,255,0,0,0,0.317647,0.0666667,0.270588,274,0.328526
256042,171651,989,255,0,0,0,0,0.113725,0.239216,989,0.524876
256192,172341,1056,255,0,0,0,0,0.14902,0.262745,1056,0.59288
256702,173811,1630,0,255,0,1,0,0.0470588,0.282353,1630,0.589049
256762,171951,1047,0,255,0,1,0,0.0745098,0.243137,1047,0.460703
256822,179211,1929,0,255,0,1,0,0.00392157,0.258824,1929,0.39653
258082,170031,1468,255,0,0,0,0.568627,0.054902,0.25098,1468,0.59288
262792,162411,436,255,0,0,0,0.00392157,0.0745098,0.254902,436,0.589049
262972,158721,29,0,255,0,1,0,0.0784314,0.247059,29,0.59288
264442,158361,1266,255,0,0,0,0.00392157,0.0666667,0.2,1266,0.59288
264592,157791,1221,0,255,0,1,0.00392157,0.0588235,0.243137,1221,0.392699
265252,151311,28,255,0,0,0,0.00392157,0.435294,0.329412,28,0.524876
266332,155751,950,255,0,0,0,0.517647,0.254902,0.282353,950,0.59288
266842,156771,1066,255,0,0,0,0.176471,0.054902,0.286275,1066,0.392699
266902,165921,168,0,255,0,1,0,0.0470588,0.266667,168,0.589049
266932,160521,1574,255,0,0,0,0,0.0627451,0.266667,1574,0.328526
267022,160551,1570,0,255,0,1,0,0.0588235,0.27451,1570,0.589049
268672,173061,179,0,255,0,1,0,0.121569,0.164706,179,0.524876
268882,170721,172,0,255,0,1,0.486275,0.054902,0.239216,172,0.524876
269182,158571,1717,0,255,0,1,0.00392157,0.054902,0.258824,1717,0.589049
268882,160581,1946,0,255,0,1,0,0.203922,0.247059,1946,0.392699
240292,175431,28,255,0,0,0,0,0.109804,0.243137,28,0.589049
240412,174171,437,255,0,0,0,0,0.0666667,0.286275,437,0.460703
240712,169311,175,0,255,0,1,0,0.109804,0.262745,175,0.460703
241912,170961,349,0,255,0,1,0,0.0745098,0.282353,349,0.528707
242572,170601,434,255,0,0,0,0.505882,0.215686,0.282353,434,0.589049
242722,175131,184,0,255,0,1,0,0.0862745,0.270588,184,0.524876
243472,172161,601,0,255,0,1,0,0.0627451,0.235294,601,0.589049
245092,173271,703,255,0,0,0,0.0117647,0.101961,0.262745,703,0.59288
245812,173391,757,255,0,0,0,0.4,0.0588235,0.27451,757,0.589049
247822,171741,301,0,255,0,1,0.00392157,0.101961,0.219608,301,0.589049
248602,169281,1149,0,255,0,1,0,0.0588235,0.227451,1149,0.59288
249712,171651,1671,0,255,0,1,0.00392157,0.121569,0.270588,1671,0.59288
249712,178221,1198,0,255,0,1,0,0.00392157,0.266667,1198,0.392699
250942,169011,166,0,255,0,1,0,0.0588235,0.172549,166,0.524876
251872,168771,176,0,255,0,1,0,0.0666667,0.270588,176,0.589049
253912,171081,173,0,255,0,1,0,0.0941176,0.203922,173,0.524876
254422,164031,89,255,0,0,0,0,0.298039,0.329412,89,0.589049
258802,170301,1458,255,0,0,0,0,0.0588235,0.258824,1458,0.524876
259072,161631,29,255,0,0,0,0,0.0627451,0.305882,29,0.524876
261712,158811,29,255,0,0,0,0,0.0588235,0.290196,29,0.392699
267052,159891,1565,255,0,0,0,0,0.0588235,0.282353,1565,0.328526
267352,171651,172,255,0,0,0,0,0.0196078,0.215686,172,0.392699
267382,167511,171,0,255,0,1,0,0.00784314,0.247059,171,0.528707
